[2023-08-16 14:26:54,608] werkzeug - WARNING -  * Debugger is active!
[2023-08-16 14:26:54,614] werkzeug - INFO -  * Debugger PIN: 485-290-410
[2023-08-16 14:26:54,717] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\__init__.py', reloading
[2023-08-16 14:26:54,717] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\__init__.py', reloading
[2023-08-16 14:26:54,729] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\array_ops.py', reloading
[2023-08-16 14:26:54,731] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\array_ops.py', reloading
[2023-08-16 14:26:54,741] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\common.py', reloading
[2023-08-16 14:26:54,742] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\common.py', reloading
[2023-08-16 14:26:54,751] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\dispatch.py', reloading
[2023-08-16 14:26:54,751] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\dispatch.py', reloading
[2023-08-16 14:26:54,764] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\docstrings.py', reloading
[2023-08-16 14:26:54,764] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\docstrings.py', reloading
[2023-08-16 14:26:54,771] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\invalid.py', reloading
[2023-08-16 14:26:54,772] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\invalid.py', reloading
[2023-08-16 14:26:54,782] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\mask_ops.py', reloading
[2023-08-16 14:26:54,782] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\mask_ops.py', reloading
[2023-08-16 14:26:54,791] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\methods.py', reloading
[2023-08-16 14:26:54,792] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\methods.py', reloading
[2023-08-16 14:26:54,802] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\missing.py', reloading
[2023-08-16 14:26:54,804] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\ops\\missing.py', reloading
[2023-08-16 14:26:54,815] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\api.py', reloading
[2023-08-16 14:26:54,815] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\api.py', reloading
[2023-08-16 14:26:54,824] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\concat.py', reloading
[2023-08-16 14:26:54,825] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\concat.py', reloading
[2023-08-16 14:26:54,838] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\encoding.py', reloading
[2023-08-16 14:26:54,839] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\encoding.py', reloading
[2023-08-16 14:26:54,850] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\melt.py', reloading
[2023-08-16 14:26:54,851] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\melt.py', reloading
[2023-08-16 14:26:54,865] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\merge.py', reloading
[2023-08-16 14:26:54,865] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\merge.py', reloading
[2023-08-16 14:26:54,875] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\pivot.py', reloading
[2023-08-16 14:26:54,875] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\pivot.py', reloading
[2023-08-16 14:26:54,886] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\reshape.py', reloading
[2023-08-16 14:26:54,886] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\reshape.py', reloading
[2023-08-16 14:26:54,899] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\tile.py', reloading
[2023-08-16 14:26:54,899] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\tile.py', reloading
[2023-08-16 14:26:54,908] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\util.py', reloading
[2023-08-16 14:26:54,909] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\reshape\\util.py', reloading
[2023-08-16 14:26:54,916] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\sparse\\api.py', reloading
[2023-08-16 14:26:54,917] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\sparse\\api.py', reloading
[2023-08-16 14:26:54,926] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\__init__.py', reloading
[2023-08-16 14:26:54,927] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\__init__.py', reloading
[2023-08-16 14:26:54,948] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\accessor.py', reloading
[2023-08-16 14:26:54,948] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\accessor.py', reloading
[2023-08-16 14:26:54,951] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\base.py', reloading
[2023-08-16 14:26:54,952] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\base.py', reloading
[2023-08-16 14:26:54,969] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\object_array.py', reloading
[2023-08-16 14:26:54,970] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\strings\\object_array.py', reloading
[2023-08-16 14:26:54,986] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\datetimes.py', reloading
[2023-08-16 14:26:54,986] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\datetimes.py', reloading
[2023-08-16 14:26:54,998] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\numeric.py', reloading
[2023-08-16 14:26:54,998] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\numeric.py', reloading
[2023-08-16 14:26:55,004] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\timedeltas.py', reloading
[2023-08-16 14:26:55,004] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\timedeltas.py', reloading
[2023-08-16 14:26:55,014] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\times.py', reloading
[2023-08-16 14:26:55,014] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\tools\\times.py', reloading
[2023-08-16 14:26:55,027] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\util\\hashing.py', reloading
[2023-08-16 14:26:55,028] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\util\\hashing.py', reloading
[2023-08-16 14:26:55,040] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\util\\numba_.py', reloading
[2023-08-16 14:26:55,040] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\util\\numba_.py', reloading
[2023-08-16 14:26:55,045] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\__init__.py', reloading
[2023-08-16 14:26:55,045] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\__init__.py', reloading
[2023-08-16 14:26:55,056] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\common.py', reloading
[2023-08-16 14:26:55,056] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\common.py', reloading
[2023-08-16 14:26:55,072] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\doc.py', reloading
[2023-08-16 14:26:55,072] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\doc.py', reloading
[2023-08-16 14:26:55,087] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\ewm.py', reloading
[2023-08-16 14:26:55,087] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\ewm.py', reloading
[2023-08-16 14:26:55,097] werkzeug - INFO - 127.0.0.1 - - [16/Aug/2023 14:26:55] "GET / HTTP/1.1" 200 -
[2023-08-16 14:26:55,097] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\expanding.py', reloading
[2023-08-16 14:26:55,097] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\expanding.py', reloading
[2023-08-16 14:26:55,115] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\numba_.py', reloading
[2023-08-16 14:26:55,116] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\numba_.py', reloading
[2023-08-16 14:26:55,127] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\online.py', reloading
[2023-08-16 14:26:55,128] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\online.py', reloading
[2023-08-16 14:26:55,145] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\rolling.py', reloading
[2023-08-16 14:26:55,145] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\core\\window\\rolling.py', reloading
[2023-08-16 14:26:55,157] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\errors\\__init__.py', reloading
[2023-08-16 14:26:55,157] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\errors\\__init__.py', reloading
[2023-08-16 14:26:55,167] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\__init__.py', reloading
[2023-08-16 14:26:55,167] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\__init__.py', reloading
[2023-08-16 14:26:55,177] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\_util.py', reloading
[2023-08-16 14:26:55,177] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\_util.py', reloading
[2023-08-16 14:26:55,186] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\api.py', reloading
[2023-08-16 14:26:55,188] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\api.py', reloading
[2023-08-16 14:26:55,198] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\clipboards.py', reloading
[2023-08-16 14:26:55,199] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\clipboards.py', reloading
[2023-08-16 14:26:55,209] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\common.py', reloading
[2023-08-16 14:26:55,209] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\common.py', reloading
[2023-08-16 14:26:55,214] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\feather_format.py', reloading
[2023-08-16 14:26:55,214] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\feather_format.py', reloading
[2023-08-16 14:26:55,236] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\gbq.py', reloading
[2023-08-16 14:26:55,236] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\gbq.py', reloading
[2023-08-16 14:26:55,250] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\html.py', reloading
[2023-08-16 14:26:55,250] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\html.py', reloading
[2023-08-16 14:26:55,261] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\orc.py', reloading
[2023-08-16 14:26:55,261] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\orc.py', reloading
[2023-08-16 14:26:55,274] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\parquet.py', reloading
[2023-08-16 14:26:55,274] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\parquet.py', reloading
[2023-08-16 14:26:55,284] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\pickle.py', reloading
[2023-08-16 14:26:55,284] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\pickle.py', reloading
[2023-08-16 14:26:55,299] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\pytables.py', reloading
[2023-08-16 14:26:55,299] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\pytables.py', reloading
[2023-08-16 14:26:55,308] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\spss.py', reloading
[2023-08-16 14:26:55,308] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\spss.py', reloading
[2023-08-16 14:26:55,320] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\sql.py', reloading
[2023-08-16 14:26:55,321] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\sql.py', reloading
[2023-08-16 14:26:55,338] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\stata.py', reloading
[2023-08-16 14:26:55,338] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\stata.py', reloading
[2023-08-16 14:26:55,350] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\xml.py', reloading
[2023-08-16 14:26:55,350] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\xml.py', reloading
[2023-08-16 14:26:55,360] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\clipboard\\__init__.py', reloading
[2023-08-16 14:26:55,362] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\clipboard\\__init__.py', reloading
[2023-08-16 14:26:55,370] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\__init__.py', reloading
[2023-08-16 14:26:55,371] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\__init__.py', reloading
[2023-08-16 14:26:55,382] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_base.py', reloading
[2023-08-16 14:26:55,383] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_base.py', reloading
[2023-08-16 14:26:55,391] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_odfreader.py', reloading
[2023-08-16 14:26:55,392] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_odfreader.py', reloading
[2023-08-16 14:26:55,402] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_odswriter.py', reloading
[2023-08-16 14:26:55,402] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_odswriter.py', reloading
[2023-08-16 14:26:55,411] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_openpyxl.py', reloading
[2023-08-16 14:26:55,411] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_openpyxl.py', reloading
[2023-08-16 14:26:55,419] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_pyxlsb.py', reloading
[2023-08-16 14:26:55,424] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_pyxlsb.py', reloading
[2023-08-16 14:26:55,433] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_util.py', reloading
[2023-08-16 14:26:55,433] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_util.py', reloading
[2023-08-16 14:26:55,442] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_xlrd.py', reloading
[2023-08-16 14:26:55,442] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_xlrd.py', reloading
[2023-08-16 14:26:55,454] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_xlsxwriter.py', reloading
[2023-08-16 14:26:55,454] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\excel\\_xlsxwriter.py', reloading
[2023-08-16 14:26:55,454] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\formats\\__init__.py', reloading
[2023-08-16 14:26:55,456] werkzeug - INFO -  * Detected change in 'D:\\Study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\formats\\__init__.py', reloading
[2023-08-16 14:26:55,466] werkzeug - INFO -  * Detected change in 'd:\\study\\ml_pipeline\\delivery_time_prediction\\env\\Lib\\site-packages\\pandas\\io\\formats\\_color_data.py', reloading
